gene_id	ensembl_gene_id	hgnc_symbol	sample_id	expression
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00146-01C-01S	9.169894490923303
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00148-01A-01R	8.672758707923608
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00149-01A-01R	9.812357370946767
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00154-01A-01R	8.909495826307587
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00155-01A-01R	10.288967097344363
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00158-01A-01R	9.094444154481932
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00159-01A-01R	8.456016847791973
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00160-01A-03R	8.463349997366839
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00161-01A-01R	9.604804730680414
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00162-01A-01R	9.069880587221663
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00164-01C-01R	8.849860251154302
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00165-01A-01R	8.914632743106187
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00166-01B-01R	9.421995201203613
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00169-01B-01R	9.470001163664833
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00171-01A-01R	8.89261550179076
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00172-01A-01R	9.00777670852652
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00174-01A-01R	9.762880057699418
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00177-01A-01R	8.60260409108369
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00178-01A-01R	9.478600920544638
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00180-01A-01R	8.523255201270885
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00190-01B-01R	8.465895117669096
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00251-01C-01R	8.723959895861967
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00252-01A-01R	8.778562423059931
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00253-01A-01R	9.13028464677946
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00255-01C-01R	9.83717438960513
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00277-01A-01R	9.992299705742248
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00280-01A-01R	8.906193600474738
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00281-01A-01R	8.678469796168676
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00283-01A-01R	8.97898776463266
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00285-01A-01R	9.225426882130503
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00286-01A-01R	9.3269138418727
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-06-00288-01A-01R	10.280622694578403
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00022-01A-01R	8.616925065945166
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00023-01A-01R	8.66448399805721
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00025-01A-01R	9.757914600109164
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00033-01A-01R	9.704601658816454
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00035-01A-01R	10.2308425398151
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00036-01A-01R	10.135219677675293
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00038-01A-01R	9.175021950099042
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00041-01A-01R	9.10252588749203
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00050-01A-11R	8.876732629567554
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00191-01A-11R	8.996586763319169
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00194-01A-11R	9.00933111393301
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00197-01A-11R	8.636435389754672
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00199-01A-11R	8.050169873344277
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00200-01A-11R	9.164332902969289
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00204-01A-11R	8.76358380036387
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00205-01A-11R	8.942305672225704
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00206-01A-11R	9.59531656053746
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00207-01A-11R	8.610323989406941
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00210-01A-11R	9.220895812945425
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00212-01A-11R	9.409633181829502
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00213-01A-11R	7.903194306465471
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00217-01A-01S	9.652815936769162
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00219-01A-11R	7.683565439149733
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-08-00432-01B-01S	9.329300180370833
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00104-01A-01R	9.484059344812756
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00105-01A-01R	9.836054472740862
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00113-01A-01R	9.072747319475422
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00115-01A-01R	9.582262590962628
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00116-01A-01R	8.885336036706507
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00125-09A-01R	9.104283387123122
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00126-09A-01R	9.567381309343508
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00129-01A-01R	9.802143817562651
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-19-00522-09A-01R	9.640755676038983
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-22-00332-01A-01R	9.122802716915304
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-22-00337-01A-01R	8.941093097953074
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-22-00339-01A-01S	10.114936631647852
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-22-00347-01A-12S	8.843481955354244
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-23-00401-01A-01S	9.948142552559098
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-23-00410-01B-01S	9.448562425934036
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-23-00436-01A-01S	9.886341986631113
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-30-00641-01A-01S	10.348697376930767
ENSG00000125753.14	ENSG00000125753	VASP	BLGSP-71-30-00649-01A-01S	9.359742734082332
ENSG00000125753.14	ENSG00000125753	VASP	04-29264T_rd	12.816986959835496
ENSG00000125753.14	ENSG00000125753	VASP	05-18426T_rd	11.872805025987375
ENSG00000125753.14	ENSG00000125753	VASP	05-23110T_rd	11.848528375066131
ENSG00000125753.14	ENSG00000125753	VASP	05-32150T_rd	11.004102529593332
ENSG00000125753.14	ENSG00000125753	VASP	06-16716T_rd	12.863169535601951
ENSG00000125753.14	ENSG00000125753	VASP	08-15460T_rd	11.672495319084941
ENSG00000125753.14	ENSG00000125753	VASP	09-41082T_rd	12.179114271116148
ENSG00000125753.14	ENSG00000125753	VASP	10-18191T_rd	10.748383423751614
ENSG00000125753.14	ENSG00000125753	VASP	97-14402T_rd	11.189517788771905
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0157_RNA-A38103	10.728694876536402
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0149-A38096	10.652489854089387
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0190-A38131	6.487334415990906
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0359-A38266	11.067154772332723
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0389-A38284	11.459635410898068
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1884-A38027	8.57211529150616
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1419-A55302	10.408475565915838
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0094-A38049	12.000505763736179
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0332-A38248	9.837221391541208
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0600-B38474	9.91084065380935
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0206-A38145	11.036208553031297
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0683-A55297	9.180405898891436
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0381-A38102	10.464587297652072
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0313-A38230	9.3939094064938
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0204-A38143	9.703573889147192
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0282-A38205	11.085355125936998
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0213-A38152	10.030263364987183
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0140-A38088	10.741321237294258
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0319-A38236	9.1636855073039
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0113-A38065	10.966046948431869
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0053-A38011	10.617659050799842
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0364-A38269	12.089289950420731
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0090-A38045	11.567427300825115
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0044-A38002	9.424144694861662
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0362-A38268	9.69540227312301
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0087-A38042	10.411288845342005
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0225-A38161	9.247460748678474
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0269-A38195	10.579764750438338
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0039-A37998	11.293404697708393
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0304-A38221	9.226881672707508
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0380-A38280	7.871249970467325
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0341-A38255	9.572429301940101
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0166-A38111	10.381069037814656
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0163-A38108	10.502025090042654
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0172-A38117	10.3925934741349
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0294-A38213	10.4741769274289
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0220-A38157	9.523277741186684
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0146-A38093	10.489588922931173
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0155-A38101	7.123008246960305
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0357-A38265	10.706653809795487
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0154-A38100	8.901453767399481
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0168-A38113	10.022698843046303
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0272-A38196	9.255825735410477
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0252-A38182	8.398347659724855
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0202-A38141	9.810608194755181
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0013-A37976	11.782312278673249
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0016-A37979	7.73207740425949
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0262-A38191	9.886513131155453
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0344-A38257	10.64465712566746
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0267-A38193	10.485506103109488
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0240-A38173	10.133014073680807
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0107-A38060	10.25477268266656
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0147-A38094	11.133725316167146
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0208-A38147	9.825963267610868
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0062-A61319	10.199431466700425
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0062-A38020	10.180575211002418
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0326-A38243	10.60689914983531
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0097-A38051	10.432266886456784
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0309-A38226	10.708924221264919
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0126-A38077	10.776884831299215
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0171-A38116	8.53539910008272
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0353-A38261	8.943433945824047
ENSG00000125753.14	ENSG00000125753	VASP	GE0387-A55449	11.398727668914399
ENSG00000125753.14	ENSG00000125753	VASP	GE0343-A55446	11.518097249239453
ENSG00000125753.14	ENSG00000125753	VASP	GE0513-A70796	9.697819000135631
ENSG00000125753.14	ENSG00000125753	VASP	GE0585-A70613	11.914337477095053
ENSG00000125753.14	ENSG00000125753	VASP	GE0222-A51688	11.880274067788916
ENSG00000125753.14	ENSG00000125753	VASP	GE0256-A51238	10.11594145398615
ENSG00000125753.14	ENSG00000125753	VASP	GE0333-A55444	10.838244651773218
ENSG00000125753.14	ENSG00000125753	VASP	GE0301-A55441	10.272302328551067
ENSG00000125753.14	ENSG00000125753	VASP	GE0344-A70786	9.729681955220013
ENSG00000125753.14	ENSG00000125753	VASP	GE0187-A37765	11.468001684175917
ENSG00000125753.14	ENSG00000125753	VASP	GE0187-A55303	10.659327991130864
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0194-B22693	8.560499931645163
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0396-B22700	7.912152465827536
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0389-B38414	10.418289810314795
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0042-B38410	9.410799982843681
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0277-B38412	8.944267170802961
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0353-B22726	8.986875741581525
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0361-B22697	11.191504355336583
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0024-B38409	10.256548136971919
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0328-B22696	9.448649279758623
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0008-B22701	9.814874297797186
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0351-B22715	9.751220209535045
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0314-B22711	8.985922485625835
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0094-B78328	10.341983935847283
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0379-B22718	9.98682969846603
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0176-B22706	9.09435556141369
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0295-B22709	9.784815421778056
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0203-B22707	10.123024561096726
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0359-B22716	10.355772563772833
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0101-B65882	9.898925837746726
ENSG00000125753.14	ENSG00000125753	VASP	PBL28-D12490	11.052178484759056
ENSG00000125753.14	ENSG00000125753	VASP	PBL25-D12487	10.761153188544071
ENSG00000125753.14	ENSG00000125753	VASP	PBL29-D12491	4.0766847815986775
ENSG00000125753.14	ENSG00000125753	VASP	SPECS_4900-B94634	9.767132944809752
ENSG00000125753.14	ENSG00000125753	VASP	SPECS_4905-B94639	9.950472850578176
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0149-F80087	11.249585335257526
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0359-D74706	12.053710033606293
ENSG00000125753.14	ENSG00000125753	VASP	CCS_2042-F115549	11.10539471541952
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0212-D76308	11.817985843177874
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0200-D76327	10.536672308396726
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0617-D76324	10.846726417143886
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0070-D76303	11.294683939454659
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0889-D76317	11.598292095547016
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0190-D76306	9.67077316868182
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0941-F117032	11.160284413683389
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0624-D76311	10.183756355710885
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0235-B78366	10.022315335631149
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0171-D76301	12.304568441173064
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1284-D76321	9.457439315494561
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1115-D99065	10.497841811125623
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1252-D76319	9.56463323260812
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0764-F115535	10.645253446772156
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0142-D76326	11.129827818962193
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0545-F80083	9.899866112514314
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1328-D99068	10.326834996762429
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1257-D76320	11.660653492915921
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0628-F115523	11.368617581503393
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1333-D99069	12.45985880869598
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0126-D76305	9.306976242462056
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0405-D76313	12.041063228450525
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1574-D76315	11.74914160032618
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1446-D76316	11.319307563962914
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1466-F115543	11.050890127115494
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0430-D76310	10.713418081759322
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1508-D99072	11.90728482736273
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0093-D76304	12.150104594070001
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0762-D76318	10.827675269343501
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1578-D76309	9.635583780752466
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1879-D76322	11.296902832281924
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0499-D76312	9.535659872843448
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0395-B22728	10.237072194875987
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0198-B38442	10.590857940367936
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0722-D85835	9.759024891287813
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0954-D85834	10.629407133996436
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0285-D76331	9.643007578613757
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0265-D85969	11.615648488842615
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1453-D85972	11.221378024922327
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0655-D76298	9.758917643867417
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1342-D99070	11.793376010750206
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1304-D85833	11.67447837327835
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0767-D85971	10.892459040143374
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0007-F00226	9.312753190377153
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1168-D99067	11.830351222757185
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0902-F115532	10.535935935055347
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1345-D99071	10.636709513877912
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0898-F80084	10.887316492250658
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1158-D99066	11.319277684293231
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0933-D85832	10.372719730751513
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1379-D85886	11.190289308639919
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0138-B38426	9.051102172338556
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1113-D99064	10.835802583102767
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1052-D99063	10.22310511669576
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0807-D85872	11.429371273346346
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0959-F115537	10.449533284370613
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0099-B38411	11.074196384678935
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0063-F109242	9.011565990035484
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1127-B76968	9.52007515077642
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0381-B22719	9.577979445391323
ENSG00000125753.14	ENSG00000125753	VASP	CLC01956-F80178	10.509479136785359
ENSG00000125753.14	ENSG00000125753	VASP	CLC02065-F54438	10.69582308761767
ENSG00000125753.14	ENSG00000125753	VASP	CCS_2012-B76971	10.597046659673694
ENSG00000125753.14	ENSG00000125753	VASP	CLC02069-F54429	10.617617209559443
ENSG00000125753.14	ENSG00000125753	VASP	CLC01996-F54419	10.996627526818887
ENSG00000125753.14	ENSG00000125753	VASP	CLC02070-F54430	10.632870858279572
ENSG00000125753.14	ENSG00000125753	VASP	CLC02085-F80176	10.488968452363956
ENSG00000125753.14	ENSG00000125753	VASP	CLC02030-F54406	4.0766847815986775
ENSG00000125753.14	ENSG00000125753	VASP	CLC02081-F54443	8.96717365038134
ENSG00000125753.14	ENSG00000125753	VASP	CLC01977-F54394	11.282536067585545
ENSG00000125753.14	ENSG00000125753	VASP	CLC02058-F80192	11.17915987521587
ENSG00000125753.14	ENSG00000125753	VASP	CLC02067-F54439	10.338763753898835
ENSG00000125753.14	ENSG00000125753	VASP	CLC01980-F54396	12.03964731366754
ENSG00000125753.14	ENSG00000125753	VASP	CLC02075-F54442	10.657902217838767
ENSG00000125753.14	ENSG00000125753	VASP	CLC02026-F80172	11.168572013610813
ENSG00000125753.14	ENSG00000125753	VASP	CLC02021-F80171	4.0766847815986775
ENSG00000125753.14	ENSG00000125753	VASP	CLC02080-F80201	11.37815522947904
ENSG00000125753.14	ENSG00000125753	VASP	CLC01993-F54400	10.924005840574589
ENSG00000125753.14	ENSG00000125753	VASP	CLC01992-F54399	11.310143558552978
ENSG00000125753.14	ENSG00000125753	VASP	CLC02057-F54433	11.222585485640607
ENSG00000125753.14	ENSG00000125753	VASP	CLC02068-F54440	10.205989727765866
ENSG00000125753.14	ENSG00000125753	VASP	CLC02071-F54441	10.584477798306287
ENSG00000125753.14	ENSG00000125753	VASP	CLC02033-F54407	11.594902722788586
ENSG00000125753.14	ENSG00000125753	VASP	CLC02040-F80173	4.0766847815986775
ENSG00000125753.14	ENSG00000125753	VASP	CLC02009-F80167	10.889322411863931
ENSG00000125753.14	ENSG00000125753	VASP	CLC01983-F80190	11.204524405564602
ENSG00000125753.14	ENSG00000125753	VASP	CLC00007-B99890	9.243442915132254
ENSG00000125753.14	ENSG00000125753	VASP	CLC02076-F80197	9.597116290740686
ENSG00000125753.14	ENSG00000125753	VASP	CLC02133-F80218	11.813044368706679
ENSG00000125753.14	ENSG00000125753	VASP	CLC01982-F80164	10.758812594354344
ENSG00000125753.14	ENSG00000125753	VASP	CLC01963-F54418	10.989585161243326
ENSG00000125753.14	ENSG00000125753	VASP	CLC01962-F54417	10.947979322202658
ENSG00000125753.14	ENSG00000125753	VASP	CLC01958-F80221	10.491544945260548
ENSG00000125753.14	ENSG00000125753	VASP	CLC02059-F80193	10.439468053876702
ENSG00000125753.14	ENSG00000125753	VASP	CLC01969-F54391	10.577857436658006
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0313-D74696	10.658550870445032
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0282-D74693	12.214804327282437
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0213-D74678	11.376557616499877
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0140-D74645	10.128015550985351
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0113-D74636	11.535131615758829
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0364-D74707	13.127427168801884
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0044-D74618	10.665317397262205
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0269-D74692	11.595746964140217
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0039-D74616	11.735146413500582
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0380-D74711	11.032175375649324
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0224-D74682	10.14688946414168
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0186-D99412	9.85321038995247
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0341-D74703	10.653905998171428
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0465-D85827	9.90456529981294
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0166-D74654	11.171077885817567
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0163-D74652	11.070612762177685
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0294-D74695	11.560439929743236
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1493-D85891	10.807535082697052
ENSG00000125753.14	ENSG00000125753	VASP	CCS_0120-D85825	11.357362610663143
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0146-D74648	10.984691403959157
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0357-D85881	10.440029799295107
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0357-D74705	11.619557839810623
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1527-D85888	10.479054789968785
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0154-D74650	9.605672151648967
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1522-D85892	10.729520818523893
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0168-D74666	10.637976455321336
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1025-D85879	9.8393389088096
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0252-D74686	10.400520268924886
ENSG00000125753.14	ENSG00000125753	VASP	CCS_1524-D85887	10.485871513176146
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0202-D74673	10.368467018525823
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0013-D74608	12.337997201780588
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0016-D74609	9.310992856449282
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0344-D74704	11.597595809257307
ENSG00000125753.14	ENSG00000125753	VASP	DLC_0267-D74690	11.873980316636736
